"corpus","utterance"
"tardif","they're called paws"
"tardif","how many does he have"
"tardif","one"
"tardif","four"
"tardif","thatza doggie what is this over here that daddy uses"
"tardif","hammer"
"tardif","is it a hammer"
"tardif","hammer"
"tardif","oh what's that"
"tardif","mama see the doggie again"
"tardif","there's the doggie"
"tardif","that's a pretty doggie"
"tardif","what's this sweetie pie"
"tardif","it's not yellow it's green it's a tree"
"tardif","where you going"
"tardif","you wanta sit on mama's lap"
"tardif","huh no okay you sit in your own chair then"
"tardif","be careful you don't fall honey"
"tardif","where"
"tardif","where you gonna go"
"tardif","you gonna sit on this side"
"tardif","I don't know if they want you to sit over there sweetheart"
"tardif","let me bring it back around here okay"
"tardif","thank"
"tardif","bring"
"tardif","good girl thank"
"tardif","okay"
"tardif","can you sit up in your chair"
"tardif","find mommy the doggie will you please"
"tardif","can you find the dog for me"
"tardif","where did he go"
"tardif","turn the pages"
"tardif","he's a turtle"
"tardif","look that way a little bit honey"
"tardif","there you go"
"tardif","there's shoes and a carrot and two carrots"
"tardif","you'll find him"
"tardif","there's a frog"
"tardif","a hat and glove"
"tardif","go back this way a little bit honey"
"tardif","you want me to help ya"
"tardif","there's"
"tardif","no you can't go in there now we'll wait for Leah to come through there okay"
"tardif","here's a pencil"
"tardif","we didn't see that did we"
"tardif","oh what's that"
"tardif","ruffruffruffruff"
"tardif","there's"
"tardif","air plane"
"tardif","here's some mush and there's a chair like you chair that you're on"
"tardif","it's like your chair"
"tardif","there's a doll"
"tardif","there's that tree"
"tardif","now let's see if I can find the dog"
"tardif","there he is"
"tardif","careful honey"
"tardif","sit down there okay"
"tardif","thank"
"tardif","you wanna find the boy"
"tardif","okay"
"tardif","you wanna to look at the dog"
"tardif","you like that dog"
"tardif","nice"
"tardif","nice"
"tardif","nice dog"
"tardif","nice"
"tardif","nice"
"tardif","mommy's chair"
"tardif","that's"
"tardif","Lindsey's chair that's right"
"tardif","daddy's chair daddy has a chair at home"
"tardif","here's that little boy playing in the sandbox"
"tardif","apple"
"tardif","do you like apples"
"tardif","make him move there ya go good girl"
"tardif","very good honey now set him down"
"tardif","watch he'll move"
"tardif","pick him up so he's straight"
"tardif","watch him"
"tardif","he funny"
"tardif","what"
"tardif","frog"
"tardif","there he goes"
"tardif","there's a frog"
"tardif","what's this"
"tardif","here"
"tardif","he's gonna crawl towards you"
"tardif","that's okay okay okay"
"tardif","we don't have_to turn him on if you don't want"
"tardif","you want him on"
"tardif","please"
"tardif","good girl"
"tardif","push his head down if that's what you want"
"tardif","push his head down honey"
"tardif","push his head down and watch he'll move"
"tardif","whoa"
"tardif","he came all the way to mam here he comes"
"tardif","you what"
"tardif","what did you do with your other toy"
"tardif","turn it honey"
"tardif","mommy do it please"
"tardif","eyes what are these"
"tardif","there ya go"
"tardif","what is that what is this you have"
"tardif","whatr you talk"
"tardif","who called you"
"tardif","who's on the phone"
"tardif","papa"
"tardif","you can pull"
"tardif","hmm"
"tardif","you want this on again"
"tardif","okay you turn it thatza girl"
"tardif","what do we have one of these at home"
"tardif","can you turn that on"
"tardif","what's it gonna do"
"tardif","oh"
"tardif","okay pick it up honey so it stops"
"tardif","pick it up sweetheart"
"tardif","pick it up thatza girl"
"tardif","get it"
"tardif","you wanna turn it off"
"tardif","what is that you have in your hand"
"tardif","it's a little telephone"
"tardif","you wanna sit down"
"tardif","let's call grandma"
"tardif","papa"
"tardif","okay"
"tardif","does this pull out"
"tardif","there ya go"
"tardif","can you dial push the buttons"
"tardif","push the numbers honey"
"tardif","say hello Papa"
"tardif","push"
"tardif","that made it sing"
"tardif","push that down again honey push the red knob down"
"tardif","hello dye xxx dye"
"tardif","what do these do"
"tardif","they go up and down"
"tardif","the blue one"
"tardif","is that a doggie"
"tardif","here's"
"tardif","push"
"tardif","that's not a boy honey that's a lady"
"tardif","she'll be back in a little bit"
"tardif","what is this"
"tardif","we don't have anything like this"
"tardif","can you press those red buttons and see see what they do"
"tardif","press these buttons honey and see what it does"
"tardif","let's see if we can get it to make a noise"
"tardif","nope"
"tardif","it just goes back and forth"
"tardif","what are those in there"
"tardif","little balls"
"tardif","hmm"
"tardif","are they rolling around in there"
"tardif","hmm"
"tardif","daddy's at home with Lauren honey"
"tardif","that's where daddy is"
"tardif","daddy's at home with Lauren sweetheart"
"tardif","that's where he is honey"
"tardif","you wanna turn it on"
"tardif","okay now remember it's going to make loud noise"
"tardif","you don't have_to have it on honey"
"tardif","whatz"
"tardif","you turn it on by pushing that button over"
"tardif","okay honey we don't have_to play with that"
"tardif","we'll just leave it right over here so the lady can take it back okay"
"tardif","what is this"
"tardif","here you you pull it"
"tardif","pull it towards you"
"tardif","pull it"
"tardif","watch watch his eyes"
"tardif","here you pull it again from way back here"
"tardif","see his eyes"
"tardif","uh oh"
"tardif","okay let's do it again"
"tardif","who go gonna talk to this time"
"tardif","dial the phone"
"tardif","mommy talk to papa"
"tardif","hi papa how are you"
"tardif","you wanna talk to Lindsey"
"tardif","okay"
"tardif","you can talk to Lindsey"
"tardif","it's papa"
"tardif","he's not there"
"tardif","okay"
"tardif","you wanna dial the phone"
"tardif","not yet"
"tardif","uh you want mama to turn that on again"
"tardif","okay then I won't"
"tardif","if you don't want"
"tardif","it's a lady honey and she'll be back in a little bit"
"tardif","here honey"
"tardif","here's your frog"
"tardif","bless you"
"tardif","oh uh uh uh"
"tardif","don't eat that give that to mama"
"tardif","it's a cheerio"
"tardif","wha"
"tardif","no no no no no no thank"
"tardif","we'll throw that in the garbage okay"
"tardif","mama put it in her pocket"
"tardif","turn it on"
"tardif","here"
"tardif","frog"
"tardif","can you turn that"
"tardif","can you turn that knob"
"tardif","okay"
"tardif","I'll help you"
"tardif","okay here he goes"
"tardif","he goes sideways"
"tardif","he walks sideways"
"tardif","look at his feet move"
"tardif","oh honey be careful"
"tardif","sit down sweetie"
"tardif","stand him up straight honey"
"tardif","good job there you go you did it"
"tardif","he's looking at mommy now"
"tardif","be careful you don't fall"
"tardif","okay"
"tardif","okay"
"tardif","watch"
"tardif","he'll come sideways he'll come all the way over here to mommy"
"tardif","he's cute isn't he"
"tardif","careful you don't fall sweetheart"
"tardif","go ahead honey"
"tardif","you want mommy to make a tower"
"tardif","let's put one this way and then you wanna do it"
"tardif","put this one here"
"tardif","what's"
"tardif","that one's kinda big honey"
"tardif","uh"
"tardif","uh oh"
"tardif","uh oh"
"tardif","that's very good"
"tardif","which one's Barney purple"
"tardif","which one is is this one Barney purple"
"tardif","do you want mommy"
"tardif","you set it up there"
"tardif","try it again"
"tardif","what is this"
"tardif","quack quack quack"
"tardif","quack"
"tardif","you want some more blocks"
"tardif","what is this honey"
"tardif","that's not a moo that's a rabbit"
"tardif","thatza rabbit okay"
"tardif","okay you gonna pile up make a big tower for mommy"
"tardif","that's good"
"tardif","what color are his eyes"
"tardif","no those are blue"
"tardif","thatza wire but we'll just leave that alone okay"
"tardif","thatza green one"
"tardif","oh look at how tall you're getting it"
"tardif","good girl"
"tardif","you wanna put some more up there"
"tardif","good job Lindz"
"tardif","good job"
"tardif","where'd everybody go"
"tardif","she'll be back out in a little bit"
"tardif","go ahead and let it go"
"tardif","that's very good honey"
"tardif","yeah"
"tardif","good job look at how tall you got it"
"tardif","put that purple one up there"
"tardif","oh"
"tardif","that's okay"
"tardif","good girl"
"tardif","which one would you like the orange one"
"tardif","you like those blocks don't"
"tardif","that's Barney"
"tardif","you want mommy to do it"
"tardif","okay"
"tardif","now Lindsey do it"
"tardif","you"
"tardif","okay"
"tardif","Lindsey"
"tardif","now it's Lindsey's turn good girl"
"tardif","that"
"tardif","uh oh"
"tardif","you gonna start over"
"tardif","hmm"
"tardif","what is this"
"tardif","it's like a bike"
"tardif","yeah it's like a bike but it's called a motorcycle"
"tardif","see it has wheels they turn"
"tardif","that's a girl"
"tardif","she'll be back in a little bit"
"tardif","see"
"tardif","it goes like this"
"tardif","vroom"
"tardif","where ya going"
"tardif","you gonna move over"
"tardif","be careful honey where you gonna go"
"tardif","I don't know if they want you to move that chair around"
"tardif","why don't you put it back here please okay"
"tardif","and mama will help you mnuild a big tower"
"tardif","you wanna do it okay"
"tardif","where's the purple one"
"tardif","no that one's green"
"tardif","thatza girl"
"tardif","good job Lindz"
"tardif","that's a blue one"
"tardif","a square"
"tardif","uh oh"
"tardif","good girl"
"tardif","there ya go"
"tardif","look at how tall it is honey"
"tardif","that's okay"
"tardif","pick it up"
"tardif","you gonna try again"
"tardif","you're doing a good job there's the Barney purple one"
"tardif","you"
"tardif","here"
"tardif","I'll"
"tardif","you gonna knock it over let mama build it first"
"tardif","ah you have_to let mommy build it first"
"tardif","here can I use your red one please"
"tardif","thank"
"tardif","okay you put it on yours"
"tardif","it's getting pretty tall"
"tardif","drive the car through here Lindz or the motorcycle"
"tardif","take it through the bridge"
"tardif","oh"
"tardif","take it"
"tardif","you wanna take the car through the bridge"
"tardif","watch"
"tardif","here it comes"
"tardif","ready"
"tardif","okay push it through to mommy"
"tardif","push it through the hole"
"tardif","oh"
"tardif","should we build it again"
"tardif","okay"
"tardif","put this one on top"
"tardif","no now put the car through the middle right through here"
"tardif","push it"
"tardif","push it to mommy"
"tardif","good girl"
"tardif","should we try it again"
"tardif","yep here it comes"
"tardif","wu"
"tardif","okay let's send the bike through"
"tardif","motorcycle"
"tardif","ready"
"tardif","wu"
"tardif","that one doesn't like to roll as_well honey"
"tardif","push the car through"
"tardif","uh oh"
"tardif","you wanna try it again"
"tardif","put the red one on top"
"tardif","you gonna build your own"
"tardif","did you hear somebody laughing"
"tardif","ha"
"tardif","that's okay she'll come out in a little bit"
"tardif","that's good honey look how tall your tower's getting"
"tardif","try it again"
"tardif","you wanna keep on trying it"
"tardif","you want to sit in your chair again"
"tardif","okay"
"tardif","there it's stuck honey"
"tardif","there you go okay push it over"
"tardif","thatza girl"
"tardif","here comes a car honey"
"tardif","wu"
"tardif","uh oh"
"tardif","can you pick it up for me thank"
"tardif","yeah"
"tardif","where did the lady go"
"tardif","oh"
"tardif","that's okay"
"tardif","what is this"
"tardif","it's a car"
"tardif","it's a little car what's this is a little duck"
"tardif","mhm"
"tardif","quack quack mhm"
"tardif","what's this do you remember"
"tardif","no"
"tardif","it's a bunny rabbit"
"tardif","bunny rabbit"
"tardif","a"
"tardif","he those are his ears"
"tardif","wherez its eyes"
"tardif","very good does he have a nose"
"tardif","that's good does he have a tail"
"tardif","where would his tail be"
"tardif","wherez his tail"
"tardif","that's his tail"
"tardif","very good"
"tardif","that's a spot on him"
"tardif","like the Dalmations like the doggies he has a black spot"
"tardif","are you gonna make another tower"
"tardif","okay"
"tardif","thatza girl"
"tardif","mommy do it"
"tardif","mommy do it"
"tardif","okay"
"tardif","do you want mommy to make a bridge"
