"Corpus","Utterance"
"brent","we'll go play in the front yard"
"brent","well maybe we won"
"brent","maybe it'll be too sunny"
"brent","too sunny to play in the front yard"
"brent","hi"
"brent","can you say Brittney"
"brent","that's right"
"brent","Brittney"
"brent","Brittney"
"brent","that's right"
"brent","ball"
"brent","that's right"
"brent","that's okay"
"brent","it shady in the front yard"
"brent","let's play in the front yard"
"brent","let's play in our front yard so we don't"
"brent","hurt your daddy's tree"
"brent","ball"
"brent","that's right"
"brent","okay"
"brent","stay in the shade"
"brent","okay"
"brent","can you throw the ball"
"brent","throw the ball"
"brent","throw the ball"
"brent","hi doggie"
"brent","yeah that's a doggie"
"brent","dog"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","yeah is that a doggie"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","car"
"brent","that's right"
"brent","that's a car"
"brent","oh there we go"
"brent","there we go"
"brent","www"
"brent","www"
"brent","Morgan"
"brent","you wanna play ball"
"brent","Morgan"
"brent","throw me the ball"
"brent","throw me the ball"
"brent","Morgan"
"brent","throw me the ball"
"brent","ball"
"brent","that's right"
"brent","Morgan"
"brent","Morgan"
"brent","www"
"brent","www"
"brent","Morgan"
"brent","Morgan"
"brent","Morgan throw the ball to Mommy"
"brent","Morgan"
"brent","Morgan"
"brent","throw the ball this way"
"brent","come"
"brent","www"
"brent","what's that"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","dog"
"brent","that's right"
"brent","we're talking about the dog"
"brent","that you Morgan"
"brent","do you stink"
"brent","yes you do"
"brent","okay we're gonna go get a diaper"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","come on Morgan"
"brent","let's go get a clean diaper"
"brent","car"
"brent","okay"
"brent","www"
"brent","www"
"brent","okay"
"brent","let's go up and get a clean clean clean clean clean clean clean clean clean diaper"
"brent","you're one messy girl"
"brent","Dada outside"
"brent","lay down"
"brent","whoa"
"brent","night"
"brent","you're not gonna go night right now"
"brent","no"
"brent","no we're just changing your diaper"
"brent","no night"
"brent","no night"
"brent","Morgan"
"brent","what"
"brent","got a little rash on the back of your legs"
"brent","wonder what that's xxx"
"brent","Morgan"
"brent","where's Morgan"
"brent","where's Morgan"
"brent","there she is"
"brent","there's Morgan"
"brent","up up"
"brent","where's Morgan"
"brent","there she is"
"brent","let's put some shorts on you that fit"
"brent","yeah the dog outside"
"brent","yeah Dada outside"
"brent","you see Dada"
"brent","he can't hear you"
"brent","come on"
"brent","let's get some shorts that fit ya"
"brent","yes you're a baby"
"brent","you're a baby alright"
"brent","puzzle"
"brent","is that your puzzle"
"brent","puzzle"
"brent","that's right"
"brent","that's a puzzle"
"brent","let's put these shorts on you"
"brent","what"
"brent","there you go"
"brent","clean diaper"
"brent","and shorts that fit"
"brent","let's go in here"
"brent","baby"
"brent","don't play with that please"
"brent","don't play with that please"
"brent","bye"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","hey Morgan say hi Hayley"
"brent","can you say Hayley"
"brent","www"
"brent","can you say"
"brent","you say Hayley"
"brent","that's right"
"brent","Morgan"
"brent","that's right"
"brent","you're Morgan"
"brent","what's wrong"
"brent","kitty went night"
"brent","kitty went night"
"brent","think that's just incredibly funny don't you"
"brent","that's right"
"brent","booboo"
"brent","oh let's go outside"
"brent","kitty is just"
"brent","www"
"brent","www"
"brent","Dada"
"brent","he's over there"
"brent","www"
"brent","Dada"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","there you go"
"brent","I help you"
"brent","come on Morgan"
"brent","come to Mommy"
"brent","you girls gonna dance"
"brent","dance"
"brent","www"
"brent","come on"
"brent","come on"
"brent","we're going this way"
"brent","okay"
"brent","you girls stay right here"
"brent","there's no need to come up on the sidewalk"
"brent","hey"
"brent","www"
"brent","www"
"brent","okay"
"brent","www"
"brent","www"
"brent","yes that's a car"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","Morgan"
"brent","Morgan where you going little girl"
"brent","you wanna go for a ride in the wagon"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","are you girls having fun"
"brent","are you girls having fun"
"brent","yeah"
"brent","yeah"
"brent","sky"
"brent","that's right"
"brent","that's the sky"
"brent","I see that scratch"
"brent","sky"
"brent","that's right Morgan"
"brent","sky"
"brent","sky yes"
"brent","no the moon not out yet"
"brent","I don't see the moon"
"brent","what is that Morgan"
"brent","is the sun out"
"brent","that's right"
"brent","that's doggie"
"brent","no not Daddy"
"brent","doggie"
"brent","www"
"brent","www"
"brent","Morgan"
"brent","www"
"brent","bang that in there"
"brent","boom boom boom"
"brent","boom boom boom"
"brent","yeah"
"brent","yeah"
"brent","tree"
"brent","that's a tree"
"brent","Morgan can you say tree"
"brent","www"
"brent","no the moon not out"
"brent","bird"
"brent","that's right"
"brent","there's a bird over there"
"brent","there a bird over there Morgan"
"brent","yeah"
"brent","over there"
"brent","hi"
"brent","hi birdie"
"brent","www"
"brent","hi birdie"
"brent","hi"
"brent","say hi Brittney"
"brent","hi Brittney"
"brent","www"
"brent","www"
"brent","whoops"
"brent","whoops girls"
"brent","we need to put that in"
"brent","www"
"brent","okay let's let's go for a ride"
"brent","www"
"brent","hey girls are you having a good ride"
"brent","car"
"brent","that's right Morgan"
"brent","that's a car"
"brent","www"
"brent","www"
"brent","whoa"
"brent","that fell off"
"brent","we wanna fix that"
"brent","www"
"brent","www"
"brent","www"
"brent","yeah Morgan that's what we do"
"brent","www"
"brent","okay come on"
"brent","www"
"brent","www"
"brent","www"
"brent","yes girls that's a dog"
"brent","dog"
"brent","www"
"brent","www"
"brent","www"
"brent","where you going Morgan"
"brent","you gonna climb out and fall on your head"
"brent","you gonna fall boom"
"brent","www"
"brent","www"
"brent","www"
"brent","whoops"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","yeah look at you go"
"brent","you're such a fast fast girl"
"brent","sliding down those stairs"
"brent","okay"
"brent","let's go in the kitchen please"
"brent","can you come in the kitchen with Mommy"
"brent","kitchen"
"brent","that's right"
"brent","kitchen"
"brent","kitchen"
"brent","we're gonna"
"brent","no we don't play with the water"
"brent","that's Brisco's water"
"brent","you say Brisco"
"brent","Brisco's water"
"brent","Brisco"
"brent","that's right"
"brent","Brisco's water"
"brent","we don't"
"brent","Brisco"
"brent","yes Brisco outside"
"brent","Brisco outside"
"brent","the water all gone"
"brent","all gone"
"brent","that's right"
"brent","all gone"
"brent","are you ready for"
"brent","Morgan"
"brent","where you go"
"brent","hi sweetie"
"brent","hot"
"brent","yes"
"brent","what's hot"
"brent","are you ready for dinner"
"brent","that's right"
"brent","dinner"
"brent","chair"
"brent","this is Morgan's chair"
"brent","can you say chair"
"brent","that's right"
"brent","chair"
"brent","you're gonna sit in your chair and eat your dinner"
"brent","dinner"
"brent","dinner not ready yet"
"brent","okay there you go"
"brent","oh what a big girl sitting in that chair"
"brent","you want some water"
"brent","water"
"brent","Mommy gonna get you some water"
"brent","water"
"brent","water"
"brent","yeah that's your water"
"brent","mm is that good water"
"brent","good good water"
"brent","drink your water sweetie"
"brent","Morgan no"
"brent","we don't play in the garbage sweetie"
"brent","thank"
"brent","come baby"
"brent","come in the kitchen"
"brent","kitchen"
"brent","kitchen"
"brent","that's right"
"brent","kitchen"
"brent","here"
"brent","water"
"brent","water"
"brent","that's right"
"brent","drink your water"
"brent","Morgan"
"brent","www"
"brent","Morgan sweetie"
"brent","Morgan"
"brent","www"
"brent","hi Morgan"
"brent","hi Morgan"
"brent","food"
"brent","are we gonna eat"
"brent","can you say eat"
"brent","food"
"brent","that's right"
"brent","food"
"brent","we're gonna eat food"
"brent","come sweetie"
"brent","yes Morgan"
"brent","yes Morgan"
"brent","Morgan"
"brent","Morgan"
"brent","hot"
"brent","that's right"
"brent","this is hot"
"brent","www"
"brent","hot"
"brent","that's right"
"brent","it's hot"
"brent","www"
"brent","www"
"brent","www"
"brent","it's dinner Morgan"
"brent","dinner"
"brent","that's right"
"brent","dinner"
"brent","dinner"
"brent","that's right Morgan"
"brent","it's hot"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","hi sweetie"
"brent","you're making a nice mess aren't you"
"brent","do you like that"
"brent","that's chicken"
"brent","you like chicken"
"brent","chicken and rice"
"brent","mushrooms"
"brent","chicken"
"brent","www"
"brent","is it hot"
"brent","mkay"
"brent","d you taste it"
"brent","do you like it"
"brent","www"
"brent","did you like it"
"brent","mm is that good Morgan"
"brent","you have what"
"brent","chicken"
"brent","salad"
"brent","you want some salad"
"brent","you are such a brat"
"brent","there you go"
"brent","there's some salad for you"
"brent","oh good"
"brent","thanks"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","that good Morgan"
"brent","that good"
"brent","are you chewing"
"brent","chew"
"brent","that's right"
"brent","chew"
"brent","www"
"brent","good"
"brent","thank"
"brent","what are you eating Morgan"
"brent","chicken"
"brent","chicken"
"brent","well what's that"
"brent","is that a mushroom"
"brent","www"
"brent","chicken"
"brent","yeah I don't wanna see it"
"brent","thank"
"brent","rice"
"brent","are you eating rice"
"brent","rice"
"brent","you eating salad"
"brent","www"
"brent","salad"
"brent","that's right"
"brent","what a good girl you are"
"brent","you're so smart"
"brent","www"
"brent","www"
"brent","Morgan are you having chicken"
"brent","can you say chicken"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","are you done"
"brent","you done"
"brent","you want"
"brent","done"
"brent","you want some water"
"brent","let's not sit in it please"
"brent","you want some water"
"brent","www"
"brent","look at you"
"brent","what good did that bib do you"
"brent","Morgan"
"brent","Morgan"
"brent","let's wash your face"
"brent","let's wash the rice off your neck little girl"
"brent","yes Morgan"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","what you"
"brent","say Brisco"
"brent","what"
"brent","Brisco"
"brent","there's Brisco to clean up your mess"
"brent","what"
"brent","I don't know what you're saying sweetie"
"brent","tree"
"brent","that's a tree"
"brent","tree"
"brent","you wanna put on some long pants and a bonnet and go outside"
"brent","outside"
"brent","why don't we do that"
"brent","go upstairs and put on some pants"
"brent","you say pants"
"brent","pants"
"brent","thank"
"brent","that's Mommy's"
"brent","Mommy's"
"brent","Mommy's"
"brent","pottie"
