"Corpus","Utterance"
"brown","oh no leave alright bring it out here to me"
"brown","that's a girl"
"brown","what're ya lookin for"
"brown","Sarah"
"brown","you're goin to wak up the dead"
"brown","oh you're such a big girl now"
"brown","huh"
"brown","who who's that"
"brown","www"
"brown","who's that"
"brown","www"
"brown","stan ri here"
"brown","what's he say"
"brown","I can't understand"
"brown","what's go tell Kent what Bugs is sayin"
"brown","go over listen tell he doesn't know what he's sayin"
"brown","what's he sayin"
"brown","he said what"
"brown","who's a baby"
"brown","huh"
"brown","o you that foot"
"brown","xxx eats Campbell's"
"brown","what're ya goin to do feed her now"
"brown","where's the little one"
"brown","who's up xxx"
"brown","huh"
"brown","is there anything else ya want"
"brown","huh what're ya usin"
"brown","what're ya feedin her"
"brown","huh"
"brown","what is she eating"
"brown","soup"
"brown","she got it all over her legs"
"brown","yeah I know it"
"brown","she slide off"
"brown","she put the kleenex in the bucket and the bucket's full"
"brown","yeah ya got a whole whole bunch huh"
"brown","this doll needs an operation"
"brown","to fit together"
"brown","oh that's not Millisan Gloria has Millisandy"
"brown","did you know that's Millisandy"
"brown","that's Millisandy"
"brown","oh yeah"
"brown","he is"
"brown","he don open his mouth"
"brown","oh yeah"
"brown","she xxx"
"brown","I don't know how she ever stands up at the end of a day"
"brown","where are who"
"brown","no you don't need the kleenex"
"brown","we're not goin through that again"
"brown","that's it"
"brown","the other day you needed kleenex too"
"brown","two great big boxes full"
"brown","one two"
"brown","that's it"
"brown","never mind"
"brown","you come out here"
"brown","wha what're you ridin on"
"brown","what's his name"
"brown","what"
"brown","you're goin to fall"
"brown","get off there"
"brown","that had to be moved"
"brown","xxx things yeah"
"brown","Sarah what's Santa_Claus goin to for Christmas"
"brown","what'd you tell Daddy"
"brown","tell Gloria what you told Daddy"
"brown","Bobby Ken and Midge and who else"
"brown","what happened"
"brown","you slipped"
"brown","what d ya want"
"brown","that's where it is"
"brown","that's your babies"
"brown","look"
"brown","yeah alright I'll get the other one"
"brown","huh you"
"brown","these all go to bed ya know"
"brown","these four"
"brown","xxx"
"brown","yes"
"brown","ya want to get the ones up there"
"brown","well I'll have_to get em"
"brown","you can't reach them"
"brown","no Mommy won't"
"brown","hmm"
"brown","you in jest"
"brown","want to pull your table cover"
"brown","well well well"
"brown","that's when she has her tea at night and her Mother I have out she has her own little cup those cups"
"brown","she puts her tea bag in and she has tea with the xxx"
"brown","she wants Midge and Bobby and Ken"
"brown","she's a dreamer"
"brown","they"
"brown","huh"
"brown","where'd you go"
"brown","alright"
"brown","don't get excited"
"brown","alright"
"brown","xxx"
"brown","xxx"
"brown","you what"
"brown","yeah and then what happened"
"brown","hmm"
"brown","you what"
"brown","it yeah it gets all over"
"brown","that's the end of it huh"
"brown","how about this one"
"brown","over here"
"brown","what're you doin"
"brown","hey"
"brown","have_to sit on his lap"
"brown","there"
"brown","whyn't ya sit with Bugs"
"brown","got ta find what"
"brown","go get that little one in the parlor"
"brown","the little one the white one"
"brown","the little one"
"brown","yeah that's it"
"brown","happy"
"brown","happy birthday dear"
"brown","Bugs"
"brown","happy"
"brown","tonic"
"brown","in the frigidaire"
"brown","make"
"brown","you can wash your hands later"
"brown","you just washed em"
"brown","what"
"brown","how many mistakes did she make"
"brown","no"
"brown","the other way"
"brown","why don't ya sit down and take your shoes off"
"brown","put your sneakers on"
"brown","if ya get too tired"
"brown","yes it did that's nice"
"brown","that's a lucky accident"
"brown","oh that's not nice"
"brown","you don't put your dishes on your head"
"brown","you don't see me goin around the house with dishes on my head"
"brown","don't put it on your head"
"brown","that's not nice"
"brown","you're gonna be slipped"
"brown","you're gonna be slipped in two"
"brown","hey what does she want"
"brown","yes xxx"
"brown","we're goin where"
"brown","Sandra's"
"brown","oh no not that Sandra"
"brown","we weren't goin ta go see that Sandra"
"brown","this one's another Sandra way down the street"
"brown","she has lots o little boys and girls"
"brown","lots o them down there"
"brown","she has seven little boys and girls"
"brown","seven"
"brown","ye"
"brown","put them in the sink"
"brown","they have_to be washed first"
"brown","in with the dishes now"
"brown","she does that now"
"brown","one at a time"
"brown","no"
"brown","you can wash them later"
"brown","now now"
"brown","why don't ya dry your hands on the towel"
"brown","because they're wet"
"brown","and leave the towel there"
"brown","she takes every towel in the house"
"brown","every one minute you put a towel up it's gone"
"brown","in her room on the floor covered with dolls"
"brown","there"
"brown","oh you stay in here with me Sarah"
"brown","come here"
"brown","in the crib"
"brown","whenever it's gone in the crib"
"brown","you xxx sing me a song"
"brown","that's the daddy"
"brown","there they go"
"brown","come out here honey"
"brown","Sarah come here"
"brown","wha the matter"
"brown","wha the matter"
"brown","you're cold"
"brown","you're kiddin me aren't ya"
"brown","ow that hurt"
"brown","xxx"
"brown","um"
"brown","here"
"brown","whose girl are you"
"brown","oh okay"
"brown","you're sure"
"brown","how_come you're not always sure xxx Daddy comes home"
"brown","huh"
"brown","yeah I know you"
"brown","Mummy spanks ya ya call for Daddy"
"brown","if Mummy and Daddy are here ya get a spankin ya call for me"
"brown","oh she's cozy"
"brown","Father spanks her she calls for me"
"brown","huh"
"brown","we don't like you any more"
"brown","you're not my friend"
"brown","xxx get into all the dust under there"
"brown","see"
"brown","yeah"
"brown","hey get up off the floor"
"brown","oh"
"brown","where's your head"
"brown","let me see your head today"
"brown","hmm it better"
"brown","yeah it's a little better"
"brown","a little black and blue"
"brown","ya got what"
"brown","ya got what"
"brown","yeah you got stitches there"
"brown","she'll never forget her stitches"
"brown","there's yyy"
"brown","there's some right here"
"brown","Sarah right here"
"brown","I was looking for that yesterday"
"brown","what work"
"brown","are you writin"
"brown","I'll get the other one"
"brown","hey it went right there"
"brown","a bed"
"brown","mhm"
"brown","pink"
"brown","you know what color it is"
"brown","huh"
"brown","what is it"
"brown","it is not"
"brown","you're teasin me"
"brown","you're teasin me"
"brown","hey whose girl are you"
"brown","huh"
"brown","you got xxx on the floor"
"brown","yeah"
"brown","you look like Orphan_Annie"
"brown","no"
"brown","whose girl are you"
"brown","yeah"
"brown","whose girl are you"
"brown","it is not"
"brown","whose girl are you"
"brown","whose girl are you"
"brown","huh"
"brown","ya didn't answer me"
"brown","answer me"
"brown","whose girl are you"
"brown","you a"
"brown","oh yeah"
"brown","hey is Jo_ann my girl"
"brown","that's my Jo_ann huh"
"brown","yeah is that my Jo_ann"
"brown","no that's my Jo_ann"
"brown","you my Sarah"
"brown","oh"
"brown","hey what's wrong you can't feel the heat"
"brown","Sarah did you see Flintstone's this week"
"brown","no ya didn't"
"brown","they don't come on tonight"
"brown","Fred's on tonight"
"brown","this is Thursday"
"brown","oh that's right"
"brown","you're right"
"brown","there was an advertisement"
"brown","you're right"
"brown","you did"
"brown","how old is the hopperoo"
"brown","how many is that"
"brown","very good"
"brown","that's good"
"brown","huh"
"brown","get a what"
"brown","wait a minute ya got that thing on"
"brown","look ya got this all dirty"
"brown","you and Donna were in here yesterday huh"
"brown","yeah"
"brown","I know it but I can't"
"brown","I got ta take this out first"
"brown","yeah you and Donna were in here yesterday"
"brown","yeah"
"brown","no it's not broken"
"brown","yeah"
"brown","yes it is Skippy"
"brown","Skippy peanut"
"brown","what kind do you want"
"brown","don't you like Skippy peanut anyways"
"brown","huh"
"brown","yeah"
"brown","mhm"
"brown","Sarah you look like somethin out o Morgan Memorial"
"brown","wait a minute"
"brown","I'll think about it"
"brown","do hop"
"brown","do hop"
"brown","show Kent how you can do hop"
"brown","let me see"
"brown","that's it"
"brown","ya did"
"brown","yeah I know it"
"brown","I can see it"
"brown","is that cold"
"brown","how cold"
"brown","I wonder if she remembers snow from last year"
"brown","wha"
"brown","the where"
"brown","the show"
"brown","yeah"
"brown","who did"
"brown","I told ya I was goin to take ya to the show"
"brown","ya must been dreamin"
"brown","no thank"
"brown","hmm"
"brown","sometimes"
"brown","I like oatmeal better"
"brown","do you know what oatmeal is"
"brown","do you like Loop_Loops better than popsicles"
"brown","you do"
"brown","like who"
"brown","oh you like Fudgsicles"
"brown","no thank"
"brown","not at the moment"
"brown","yeah"
"brown","all over my dress and I had ta iron it yeah"
"brown","no why not"
"brown","who does he play with"
"brown","who does the the hopperoo play with"
"brown","a pail"
"brown","well what about"
"brown","what's the hopperoo's friend's name"
"brown","no"
"brown","Dino"
"brown","isn't that hop the hopperoo's friend"
"brown","xxx"
"brown","oh yeah"
"brown","come here"
"brown","what"
"brown","her cousin hit her"
"brown","oh"
"brown","oh"
"brown","she doesn't play with bunnies"
"brown","get off that xxx"
"brown","oh"
"brown","where ya goin"
"brown","what're ya lookin fo"
"brown","oh you want your vitamin"
"brown","oh I got em out here"
"brown","come here I'll give you one"
"brown","come here I'll give ya your vitamin"
"brown","I know I got my own vitamins"
"brown","these are your vitamins"
"brown","don't worry I won't eat one o your vitamins"
"brown","yeah I'll get sick if I eat your vitamin"
"brown","and she takes em like a real trooper"
"brown","alright"
"brown","chew that first"
"brown","you almost fell off"
"brown","oh yeah"
"brown","what happened to your head"
"brown","yeah that's right"
"brown","you got one on your toe too"
"brown","how'd ya get the stitches in your head"
"brown","oh"
"brown","she what"
"brown","leave your slippers on"
"brown","you're tryin what"
"brown","oh we'll ge xxx moccasins"
"brown","what"
"brown","that's not"
"brown","what"
"brown","see her new bathrobe"
"brown","up to here"
"brown","what're you doin"
"brown","you're goin ta break your neck"
"brown","that's what you're goin ta do"
"brown","is that your new bathrobe"
"brown","wanna put it on"
"brown","Sarah"
"brown","you can't see anything"
"brown","look"
"brown","your Daddy what"
"brown","could I see Bugs today"
"brown","put one over here"
"brown","huh"
"brown","where'd you get these"
"brown","hmm"
"brown","I bought these in Canada"
"brown","that's on this side"
"brown","there"
"brown","yeah"
"brown","oh"
"brown","think we could have a conversation between Bugs and Millisandy"
"brown","oh I want Millisandy then"
"brown","Sarah"
"brown","Millisandy's fallin apart"
"brown","she has two head"
"brown","Sarah"
"brown","how many that"
"brown","oh"
"brown","why"
"brown","you see what Momma has"
"brown","did you ever see that before"
"brown","alright"
"brown","what"
"brown","tha you"
"brown","she does"
"brown","watch your arm"
"brown","what's his name"
"brown","his name is Jo_ann"
"brown","what"
"brown","Jonah"
"brown","wha"
"brown","what do ya say"
"brown","is he"
"brown","there isn't any in there"
"brown","you've got them all in your room"
"brown","she's like a little monkey"
"brown","she climbs all over the bath"
"brown","Sarah"
"brown","Sarah Kent's talkin to you"
"brown","she gets every towel in the house"
"brown","every one"
"brown","turn around an ya can't find a towel"
"brown","yeah"
"brown","watch where you're goin"
"brown","you am"
"brown","Sarah"
"brown","could you tell me a story about Bugs"
"brown","did you know that Millisandy was yelling about the cold"
"brown","what kind of a game do ya play"
"brown","what's the name of the game"
"brown","yeah what's the name o the game you and Daddy play"
"brown","I"
"brown","do you still play elephant"
"brown","where ya gettin this business about the show"
"brown","you didn't tell Kent you went to church last Sunday"
"brown","no she's gone befo but she was very good"
"brown","except when they came around with the collection box she she had fourteen cents"
"brown","she dropped a penny and then the man came with the collection box"
"brown","she put a penny in on the way through it was goin in"
"brown","and she looked at the man and she she dropped the rest in on the way out"
"brown","it was so funny"
"brown","she was marvelous"
"brown","real good girl"
"brown","ya can't talk though huh"
"brown","in church you didn't talk"
"brown","leaving xxx"
"brown","he don't wanna"
"brown","Kelloggs"
"brown","what's the matter"
"brown","has Bugs been a good boy"
"brown","yeah he was on tv"
"brown","what'd he don on tv"
"brown","yeah did he like it"
"brown","you like carrots"
"brown","yeah"
"brown","is he your friend"
"brown","Millisandy's your friend"
"brown","mhm there's a mirror"
"brown","hmm"
"brown","everythin for your birthday"
"brown","why don't ya say mirror mirror"
"brown","what's that song you were singin the other night"
"brown","mirror mirror on"
"brown","on the wall"
"brown","say it out loud"
"brown","yeah"
"brown","oh all kinds of mirrors"
"brown","mhm"
"brown","Ann_Marie"
"brown","ya how many friends"
"brown","five"
"brown","oh"
"brown","you do"
"brown","how much is one and one"
"brown","oh one and one"
"brown","that's right"
"brown","how much is two and two"
"brown","hmm what happens when you break a mirror"
"brown","oh if I break it I'll get a spanking huh"
"brown","oh di yeah I did"
"brown","you're right I broke one at dancin school"
"brown","who's"
"brown","oh alright"
"brown","wha"
"brown","no"
"brown","hop hop hop"
"brown","there isn't any"
"brown","oh you're right"
"brown","oh alright"
"brown","yeah it's chocolate"
"brown","huh"
"brown","two nibbles"
"brown","that's when ya starve"
"brown","oh"
"brown","chips xxx"
"brown","tuna"
"brown","who's party"
"brown","you have a party every day"
"brown","were you at the party"
"brown","oh"
"brown","yeah afterwards"
"brown","no he wasn't"
"brown","yeah you were here last week"
"brown","what's the name of the dance"
"brown","what's the name of it"
"brown","what's the name of it"
"brown","what's the name of the other dance"
"brown","the one that you go to sleep on the couch"
"brown","what's the name of it"
"brown","Sleepin"
"brown","did did cha tell Kent you do it all by yourself"
"brown","yeah dance"
"brown","not Sleepin the other one you know ya beat the clock"
"brown","the jazz"
"brown","yeah I know its a jazz"
"brown","what's the name of it"
"brown","ya remember"
"brown","we have_to learn how to snap our fingers huh"
"brown","I know you'll learn"
"brown","ya have_to practice ya know"
"brown","these two fingers"
"brown","see"
"brown","like that"
"brown","what's her name"
"brown","Yuna"
"brown","where'd ya ever come up with that name"
"brown","Petunia isn't that his girl name"
"brown","I think Petunia's the little skunk"
"brown","Petunia"
"brown","she's somebody's girl"
"brown","Petunia Petunia"
"brown","where do they go"
"brown","they go dancin"
"brown","well"
"brown","you do"
"brown","can I don't know if ya can get it"
"brown","oh I know where it is"
"brown","I know where it is"
"brown","xxx"
"brown","ya have ta write on paper huh"
"brown","what happens when ya write on the table"
"brown","yeah"
"brown","oh no Bugs don't write on the table"
"brown","do you scribble"
"brown","oh no"
"brown","ya can write your name"
"brown","oh yeah"
"brown","ya must have just learned it this mornin"
"brown","why don't cha finish your ice before it melts"
"brown","the ice will melt"
"brown","a bowl of soup"
"brown","it'll be like soup"
"brown","um"
"brown","oh a cat"
"brown","I it was somebody's head on the window"
"brown","look his claws on the table"
"brown","xxx not doin it"
"brown","looked somebody was gonna xxx the cat turned his head now"
"brown","before the head was the cat's head was down"
"brown","over there where the clothes are hangin out"
"brown","um"
"brown","oh is there anything you don't want"
"brown","you think"
"brown","Auntie Marion has a kitty like that"
"brown","what's the kitty's name"
"brown","the Siamese kitty Auntie Marion has"
"brown","Auntie Marion"
"brown","I know she has a dog"
"brown","what's what's the kitty and the dog's name"
"brown","Auntie_Marilyn"
"brown","yeah yours"
"brown","what's the kitty and the dog's name"
"brown","what's the name"
"brown","who"
"brown","ti Tippy is the"
"brown","dog's name"
"brown","what's the kitty's name"
"brown","the little tiny"
"brown","remember that little baby kitty"
"brown","what's the kitty's name"
"brown","no that's the dog's name"
"brown","the dog's name is Tippy"
"brown","what's the kitty's name"
"brown","you know"
"brown","think"
"brown","yes ya do"
"brown","you're foolin me"
"brown","Tammy"
"brown","Tammy yeah"
"brown","what's what's Auntie Katz poodle's name"
"brown","what's his name"
"brown","nope"
"brown","Chips"
"brown","yeah"
"brown","yes Chips"
"brown","you you played with Chips"
"brown","huh"
"brown","Chips was here the other night and you were sound asleep"
"brown","Chips came to see you"
"brown","you were sound asleep"
"brown","Chips"
"brown","yeah that's right"
"brown","Chips went up on my bed"
"brown","yeah"
"brown","yeah"
"brown","he was hungry"
"brown","no he didn't have anything to eat"
"brown","are no you didn't ask Kent if he could do it"
"brown","it's kind a hard"
"brown","ya have ta think about it though"
"brown","oh monkeys do that"
"brown","only after they eat banana's though"
"brown","are you"
"brown","what do ya want"
"brown","you gonna eat the fruit"
"brown","yep"
"brown","what"
"brown","he's not comin"
"brown","no"
"brown","we lock up"
"brown","eat your fruit"
"brown","you wanted them"
"brown","are you kiddin"
"brown","don't break it"
"brown","a"
"brown","Sarah what color's the stove"
"brown","that's right"
"brown","hey don't write on his paper"
"brown","its not nice"
"brown","what color's the paper"
"brown","oh Sarah"
"brown","what color is the paper not the pen"
"brown","no no"
"brown","Sarah"
"brown","Sarah"
"brown","that's not nice"
"brown","you don't scribble"
"brown","what do ya say"
"brown","wha that"
"brown","no you don't scribble"
"brown","what d you do"
"brown","what d you do"
"brown","ya write do ya write nice"
"brown","jumpin out o bed and catchin the alarm clock"
"brown","let me see"
"brown","ya put it on too hard that's why"
"brown","just put it on easy"
"brown","easy"
"brown","see"
"brown","now try it"
"brown","Sarah would you like to see how Bugs writes"
"brown","he uses his carrot"
"brown","what"
"brown","you write on the other side of that paper"
"brown","xxx"
"brown","oh no"
"brown","heaven forbid if you ever scribbled"
"brown","what who's Santa_Claus goin to bring you"
"brown","to write on"
"brown","a what"
"brown","a desk"
"brown","o"
"brown","what are you tryin ta do"
"brown","xxx"
"brown","tryin to make a what"
"brown","ya get a scratch"
"brown","turn around le me see your legs"
"brown","oh yeah a little one"
"brown","no just a little one"
"brown","xxx"
"brown","c I'll show ya"
"brown","how'd ya get that"
"brown","climbin the fence"
"brown","huh"
"brown","hey d cha climb the fence yesterday"
"brown","you better not climb that fence"
"brown","you walk around"
"brown","you walk through the gate"
"brown","don't you wri hey"
"brown","spooks"
"brown","hold Millisandy"
"brown","why wasn't I invited"
"brown","get your finger out of Millisandy's head"
"brown","you'll pull all the stuffin out"
"brown","you won't have no Millisandy"
"brown","she has to get stitches"
"brown","what happened to Millisandy"
"brown","did she fall down"
"brown","did ya show him your stitches"
"brown","did you show Kent your stitches"
"brown","which bump"
"brown","yeah that's where ya got your stitches"
"brown","you you had to go to the hospital"
"brown","huh"
"brown","xxx come here"
"brown","she's gettin so heavy"
"brown","oh"
"brown","I know it"
"brown","you're gettin to be such a big big girl"
"brown","huh"
"brown","where'd Daddy go"
"brown","where's Daddy"
"brown","yeah your Daddy"
"brown","where's your Daddy"
"brown","no he's not workin"
"brown","he had to go away today"
"brown","he had to go all the way down to Rhode Island"
"brown","yes he is"
"brown","he be home a little late around four o'clock just before Bozo comes on"
"brown","won't tha be fun"
"brown","hmm"
"brown","yeah he'll be home"
"brown","you and your Daddy"
"brown","maybe we can ge Daddy to take us out to supper"
"brown","won't that be fun"
"brown","huh"
"brown","you tell me"
"brown","where's your ball"
"brown","I don't know"
"brown","you just had it"
"brown","xxx out in the hall"
"brown","it's out in the hall"
"brown","I think it's out there"
"brown","she said that down there in Central Square once"
"brown","come out come out Mama where ever you are"
"brown","the whole store was in stitches"
"brown","well bounce it easy"
"brown","then you can catch it ya know"
"brown","well almost"
"brown","oh no not on my head"
"brown","bounce it easy"
"brown","I was afraid to get her dressed"
"brown","she wanted to go o u t"
"brown","I knew ya were gonna take two tapes"
"brown","I knew xxx be screamin around here"
"brown","you can brush your teeth later before ya go"
"brown","ya lose that"
"brown","le me put it over here"
"brown","did cha"
"brown","you didn't caught it"
"brown","oh it's right here"
"brown","don't worry"
"brown","it's not goin anywhere"
"brown","are ya tired"
"brown","did you have a good sleep last night"
"brown","did ya have any hot milk"
"brown","nope"
"brown","no hot milk"
"brown","because"
"brown","I asked ya before ya went into bed if ya wanted hot milk"
"brown","you didn't didn't want it"
"brown","the minute ya got into bed ya were yellin for hot milk cocoa vitamins everythin else"
"brown","huh"
"brown","just to stall for time"
"brown","huh"
"brown","then she says to me"
"brown","I has to go to the bath"
"brown","but ya don't have_to go to the bath"
"brown","oh yes I have_to go to the the bath"
"brown","then she says"
"brown","I went before"
"brown","huh"
"brown","she's in there tryin to fin all kinds of excuses why she couldn't go to bed"
"brown","what're ya doin"
"brown","what're ya doin"
"brown","your bike is in the dining room"
"brown","your bike is in the dining room"
"brown","I almost broke my neck on last night"
"brown","the bike"
"brown","Mummy fell over it"
"brown","I turned all the lights out in the the house and I forgot the bike was there"
"brown","I went boom boom boom"
"brown","no I didn't hurt my head"
"brown","got a black and blue mark"
"brown","see"
"brown","right there"
"brown","you didn't did it"
"brown","where ya goin"
"brown","oh alright"
"brown","hurry up"
"brown","well you can"
"brown","you can do it fast too"
"brown","can't cha"
"brown","yup"
"brown","yeah"
"brown","you always go out"
"brown","who do ya play with"
"brown","Sarah"
"brown","come here"
"brown","Sarah look who's out here"
"brown","Auntie Elenore look"
"brown","look"
"brown","right there"
"brown","see it Auntie Elenore and Auntie xxx"
"brown","yeah"
"brown","you you know Ellen"
"brown","huh"
"brown","Auntie Ellie"
"brown","you got two Auntie Ellies"
"brown","huh"
"brown","where's the other Auntie Ellie live"
"brown","do you remember"
"brown","in the cook"
"brown","no that's the wrong Aunt_Ellie"
"brown","that's the same Auntie_Ellie"
"brown","the other Auntie_Ellie"
"brown","remember that grea bi store"
"brown","Auntie_Ellie up there"
"brown","Auntie_Barnes"
"brown","remember"
"brown","you see Auntie_George in the store"
"brown","an your other uncle"
"brown","an Auntie_Ellie Uncle_Walter"
"brown","remember Uncle_Walter"
"brown","remember he gave you a nickle"
"brown","remember"
"brown","way up in Watertown"
"brown","yeah what the nickle or Uncle_Walter"
"brown","oh that's what I thought"
"brown","who else did ya see at the store that day"
"brown","remember"
"brown","besides Grampy Uncle Georgie Uncle Walte Auntie Elenore"
"brown","who else"
"brown","yeah"
"brown","they're all yours"
"brown","what d ya think"
"brown","hmm"
"brown","she was xxx week"
"brown","c"
"brown","let's see"
"brown","you know the kids will be home in a little while"
"brown","c I'll tell ya"
"brown","I got a secret"
"brown","I got a secret"
"brown","come here I'll tell ya"
"brown","come one"
"brown","I'll tell you a secret"
"brown","oh you're gettin so heavy I can't even pick you up"
"brown","when the kids come home from school Mommy give give Donna some money to buy you a popsicle and buy Donna a popsicle"
"brown","would you like that"
"brown","hmm"
"brown","Donna can go down to the store and buy popsicles"
"brown","okay"
"brown","xxx well wait when when we'll wait when Jo_ann comes home"
"brown","then you can go"
"brown","okay"
"brown","won't that be lots a fun"
"brown","do you like popsicles"
"brown","what color"
"brown","what color popsicles"
"brown","what kind of popsicles"
"brown","you like the red ones"
"brown","let's see o"
"brown","the red popsicles"
"brown","did I take a big bite out o you"
"brown","did I take big bite"
"brown","can I take this cheek right here"
"brown","big bite"
"brown","okay"
"brown","okay"
"brown","how_come you're so agreeable"
"brown","huh"
"brown","wha"
"brown","Daddy"
"brown","what Daddy do to you"
"brown","Daddy scare you"
"brown","do you play hide and seek with Daddy"
"brown","you never can find him"
"brown","huh"
"brown","you walk right by him you never fin him"
"brown","yyy"
"brown","kind o loopy"
"brown","uhuh uh I'm watchin you"
"brown","you have a piece of paper"
"brown","yeah"
"brown","I thought you were my girl"
"brown","my girl isn't fresh"
"brown","is she"
"brown","hmm"
"brown","your house is what"
"brown","the house was pickin on you"
"brown","good pickings"
"brown","Kelloggs"
"brown","Kelloggs"
"brown","that's all ya think of is Kelloggs"
"brown","you'd be a good advertisement for them"
"brown","huh"
"brown","you look kind o starry eyes there"
"brown","what's the matter"
"brown","are ya still tired"
"brown","well maybe I should put you in there so ya could take a nap"
"brown","no"
"brown","ya think that's funny"
"brown","keep that in there"
"brown","keep that in there"
"brown","tha red"
"brown","stop what you're doin"
"brown","what's this"
"brown","they're coffee pots"
"brown","yeah"
"brown","a heater"
"brown","you think Daddy needs a heater"
"brown","hm"
"brown","oh this is so much fun isn't it huh"
"brown","a vacuum cleaner"
"brown","ya think Daddy needs a vacuum cleaner"
"brown","an iron"
"brown","ya could iron all his shirts with"
"brown","mhm"
"brown","oh a footstool hmm"
"brown","a table"
"brown","um"
"brown","we have one o those"
"brown","we're lookin for somethin for Auntie_Marilyn"
"brown","we're lookin for somethin for Auntie_Marilyn honey"
"brown","ya think so"
"brown","lots o dishes"
"brown","now let's see"
"brown","Auntie_Marilyn was missin somethin"
"brown","what did she break when we were up there"
"brown","was is the teapot or the coffee pot"
"brown","we don't want to give her the wrong thing"
"brown","huh"
"brown","mixing bowls"
"brown","now what do we see here hmm"
"brown","this is kind o rough huh"
"brown","a stove"
"brown","you only go for big things don't cha"
"brown","extension cord"
"brown","you think that's what Auntie_Marilyn needs is an extension cord"
"brown","buy one o dose beds"
"brown","kind o pretty huh"
"brown","we have one of those"
"brown","don't you have a nice blanket on your bed"
"brown","you like this"
"brown","this kind o pretty huh"
"brown","oh"
"brown","what is it"
"brown","yeah"
"brown","that's a a clock"
"brown","that's pretty isn't it huh"
"brown","I don't like that"
"brown","oh I don't just don't like it"
"brown","that's pretty"
"brown","um"
"brown","you like all those huh"
"brown","xxx"
"brown","four seasons"
"brown","mhm"
"brown","we have o those"
"brown","xxx we have the pictures in the parlor"
"brown","oh here we are"
"brown","dish towels"
"brown","hmm"
"brown","hmm"
"brown","oh isn't that pretty huh"
"brown","awoh"
"brown","what is that"
"brown","curtains that's right"
"brown","what color are they"
"brown","what color's that"
"brown","oh Sarah"
"brown","what color is it"
"brown","it is not"
"brown","what color is it"
"brown","no its not pink huh"
"brown","yeah"
"brown","yes you do know"
"brown","oh aren't they beautiful"
"brown","what are they"
"brown","slippers"
"brown","hmm"
"brown","all kinds o things"
"brown","curtains huh"
"brown","what would ya do with it"
"brown","what would you do with it if ya had it"
"brown","what would you do"
"brown","put it down there"
"brown","it xxx looks awful silly"
"brown","a medicine cabinet under the window"
"brown","I think so too"
"brown","to break the window"
"brown","o"
"brown","hmm"
"brown","a sewin machine for two dollars"
"brown","yeah"
"brown","you really have a sense o value when it comes to money huh"
"brown","jus"
"brown","buy one huh"
"brown","yeah that's for magazines"
"brown","well ya have_to send away for it"
"brown","ya just don't get it"
"brown","isn't that pretty chair huh"
"brown","for Daddy"
"brown","you're gonna help me"
"brown","isn't it pretty huh"
"brown","what is it"
"brown","what kind o chair is that"
"brown","a rockin"
"brown","what kind of chair is that"
"brown","where do they go"
"brown","oh everythin goes over in that corner today huh"
"brown","aren't they real pretty huh"
"brown","oh aren't they pretty huh"
"brown","you like pillows"
"brown","is there anythin you don't like"
"brown","hmm"
"brown","show me somethin ya don't like"
"brown","huh"
"brown","telephones"
"brown","huh"
"brown","yeah aren't they pretty"
"brown","it's a pretty room huh"
"brown","what is it"
"brown","a what"
"brown","no it's an umbrella"
"brown","ya get umbrellas for who"
"brown","oh"
"brown","yeah"
"brown","you couldn't find it no where"
"brown","what"
"brown","a mirror"
"brown","who ya gonna ge a mirror for"
"brown","for me"
"brown","isn't that cute huh"
"brown","oh lots o toys huh"
"brown","is there anythin ya don't like"
"brown","what is it"
"brown","um"
"brown","you got a carriage"
"brown","sounds like a typical woman"
"brown","you do"
"brown","a watch band"
"brown","it's a scarf"
"brown","you want like toys"
"brown","you don't like toys"
"brown","what d ya like toys for"
"brown","what d ya want trucks for"
"brown","you're a girl"
"brown","hmm"
"brown","mhm"
"brown","xxx only boys play with trucks"
"brown","oh ya want them"
"brown","ya want to help him"
"brown","my girl"
"brown","you sure"
"brown","oh you're very sure"
"brown","oh"
"brown","for who"
"brown","now who would ya buy that fo"
"brown","who would ya buy that for"
"brown","yeah but who'd ya buy it fo"
"brown","for who"
"brown","for the stores"
"brown","who's that"
"brown","huh"
"brown","where's Skipper"
"brown","I don know"
"brown","what happened to Midge"
"brown","who"
"brown","oh Allen"
"brown","where'd he come in"
"brown","ya never talked about him before"
"brown","now what is the other man's name"
"brown","no there's Bobby Allen Skipper"
"brown","Midge"
"brown","what about Ken"
"brown","no no Kent"
"brown","Ken"
"brown","was that the other man's name"
"brown","Pepper ba"
"brown","what is it"
"brown","oh come on"
"brown","what is it"
"brown","no what d ya call this"
"brown","well what kind of a ring"
"brown","ya gonna get married"
"brown","huh"
"brown","xxx"
"brown","who ya gonna marry"
"brown","Paul"
"brown","oh hold her hair"
"brown","is there anythin you're not goin get"
"brown","ya know all these things Sarah cost money"
"brown","yeah ya have ta have money to buy all these things"
"brown","I wanna have that book"
"brown","Auntie Dot'll s you"
"brown","ya want Auntie Dot to shoot you"
"brown","you do"
"brown","oh"
"brown","you better make out your list for Santa_Claus"
"brown","xxx"
"brown","every one"
"brown","to help ya buy them"
"brown","well Daddy hasn't got any money"
"brown","you got any money"
"brown","how much money ya got"
"brown","two what"
"brown","two what"
"brown","oh"
"brown","um"
"brown","you're too big"
